id,race,gender,sex.worker,pimp,sex.work.client,drug.dealer,drug.cook,thief,retired,housewife,disabled,unemployed,homeless
4809,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
4810,White,Male,No,No,No,No,No,No,No,No,No,No,No
4811,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4812,White,Male,No,No,No,No,No,No,No,No,No,No,No
4813,White,Male,No,No,No,No,No,No,No,No,No,No,No
4814,White,Male,No,No,No,No,No,No,No,No,No,No,No
4815,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4816,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4817,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4818,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4819,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4820,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
4821,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4822,White,Female,No,No,No,No,No,No,No,No,No,No,No
4823,White,Male,No,No,No,No,No,No,No,No,No,No,No
4824,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4825,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4826,White,Female,No,No,No,No,No,No,Yes,No,No,No,No
4827,White,Female,No,No,No,No,No,No,No,No,No,No,No
4828,White,Female,No,No,No,No,No,No,No,No,Yes,No,No
4829,Black,Female,No,No,No,No,No,No,Yes,No,No,No,No
4830,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
4831,White,Male,No,No,No,No,No,No,No,No,No,No,No
4832,White,Male,No,No,No,No,No,No,No,No,Yes,Yes,No
4833,White,Female,No,No,No,No,No,No,No,No,No,No,No
4834,Native American,Male,No,No,No,No,No,No,No,No,No,No,No
4835,White,Male,No,No,No,No,No,No,No,No,No,No,No
4836,Native American,Female,No,No,No,No,No,No,No,No,No,No,No
4837,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4838,White,Male,No,No,No,No,No,No,No,No,No,No,No
4839,White,Male,No,No,No,No,No,No,No,No,No,No,No
4840,White,Male,No,No,No,No,No,No,No,No,No,No,No
4841,White,Female,No,No,No,No,No,No,No,No,No,No,No
4842,White,Male,No,No,No,No,No,No,No,No,No,No,No
4843,White,Female,No,No,No,No,No,No,No,No,No,No,No
4844,Native American,Male,No,No,No,No,No,No,No,No,No,No,No
4845,Black,Female,No,No,No,No,No,No,No,No,No,Yes,No
4846,White,Male,No,No,No,No,No,No,No,No,Yes,No,No
4847,White,Male,No,No,No,No,No,No,No,No,No,No,No
4848,White,Female,No,No,No,No,No,No,No,No,No,No,No
4849,White,Male,No,No,No,No,No,No,No,No,No,No,No
4850,White,Male,No,No,No,No,No,No,No,No,No,No,No
4851,White,Female,No,No,No,No,No,No,No,No,No,No,No
4852,White,Female,No,No,No,No,No,No,No,No,Yes,No,No
4853,White,Male,No,No,No,No,No,No,No,No,Yes,No,No
4854,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
4855,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4856,White,Female,No,No,No,No,No,No,No,No,No,No,No
4857,White,Female,No,No,No,No,No,No,No,No,No,No,No
4858,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4859,White,Male,No,No,No,No,No,No,No,No,No,No,No
4860,White,Male,No,No,No,No,No,No,No,No,No,No,No
4861,White,Male,No,No,No,No,No,No,No,No,No,No,No
4862,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
4863,White,Male,No,No,No,No,No,No,No,No,No,No,No
4864,White,Male,No,No,No,No,No,No,No,No,No,No,No
4865,White,Male,No,No,No,No,Yes,No,No,No,No,No,No
4866,White,Male,No,No,No,No,No,No,No,No,No,No,No
4867,White,Male,No,No,No,No,No,No,No,No,No,No,No
4868,White,Male,No,No,No,No,No,No,No,No,No,No,No
4869,White,Male,No,No,No,No,No,No,No,No,No,No,No
4870,Black,Male,No,No,Yes,Yes,No,No,No,No,No,No,No
4871,Black,Male,No,No,Yes,Yes,No,No,No,No,No,No,No
4872,Black,Male,No,No,Yes,Yes,No,No,No,No,No,No,No
4873,Black,Female,No,No,No,No,No,No,No,Yes,No,No,No
4874,White,Male,No,No,No,No,No,No,No,No,No,No,No
4875,White,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
4876,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4877,White,Female,No,No,No,No,No,No,No,No,No,No,No
4878,Black,Male,No,No,No,No,No,No,Yes,No,No,No,No
4879,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4880,White,Female,No,No,No,No,No,No,No,No,No,No,No
4881,Black,Female,No,No,No,No,No,No,No,No,Yes,No,No
4882,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4883,White,Male,No,No,No,No,No,No,No,No,No,No,No
4884,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4885,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4886,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4887,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4888,White,Female,No,No,No,No,Yes,No,No,No,No,No,No
4889,White,Female,No,No,No,No,No,No,No,No,No,No,No
4890,White,Male,No,No,No,No,No,No,No,No,No,No,No
4891,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
4892,White,Male,No,No,No,No,No,No,No,No,No,No,No
4893,White,Male,No,No,No,No,No,No,No,No,No,No,No
4894,White,Male,No,No,No,No,No,No,No,No,No,No,No
4895,White,Male,No,No,No,No,No,No,No,No,No,No,No
4896,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4897,White,Male,No,No,No,No,No,No,No,No,No,No,No
4898,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
4899,White,Male,No,No,No,No,No,No,No,No,No,No,No
4900,White,Male,No,No,No,No,No,No,No,No,No,No,No
4901,White,Male,No,No,No,No,No,No,No,No,No,No,No
4902,White,Male,No,No,No,No,No,No,No,No,No,No,No
4903,White,Female,No,No,No,No,No,No,No,No,No,No,No
4904,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
4905,White,Male,No,No,No,No,No,No,No,No,No,No,No
4906,White,Female,No,No,No,No,No,Yes,No,No,No,No,No
4907,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
4908,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4909,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4910,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
4911,White,Female,No,No,No,No,No,No,No,No,No,No,No
4912,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
4913,Black,Male,No,No,No,No,No,No,No,No,Yes,No,No
4914,White,Male,No,No,No,No,No,No,No,No,No,No,No
4915,White,Male,No,No,No,No,No,No,No,No,No,No,No
4916,White,Female,No,No,No,No,No,No,No,No,No,No,No
4917,White,Female,No,No,No,No,No,No,No,No,No,No,No
4918,White,Male,No,No,No,No,No,No,No,No,No,No,No
4919,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4920,White,Female,No,No,No,No,No,No,No,No,No,No,No
4921,White,Male,No,No,No,No,No,No,No,No,No,No,No
4922,White,Female,No,No,No,No,No,No,No,No,No,No,No
4923,Black,Female,No,No,No,No,No,No,No,No,No,Yes,No
4924,Asian/PI,Female,No,No,No,No,No,No,No,No,No,Yes,No
4925,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4926,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4927,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4928,White,Male,No,No,No,No,No,No,No,No,No,No,No
4929,White,Male,No,No,No,No,No,No,No,No,No,No,No
4930,White,Male,No,No,No,No,No,No,No,No,No,No,No
4931,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4932,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4933,White,Female,No,No,No,No,No,No,No,No,No,No,No
4934,White,Male,No,No,No,No,No,No,No,No,No,No,No
4935,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4936,Black,Female,No,No,No,Yes,No,No,No,No,No,No,No
4937,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4938,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4939,Black,Male,No,No,No,Yes,No,No,No,No,No,Yes,No
4940,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
4941,Black,Female,No,No,No,No,No,No,No,Yes,No,No,No
4942,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4943,Black,Male,No,Yes,No,Yes,No,No,No,No,No,No,No
4944,Black,Female,No,No,No,No,No,No,No,No,No,Yes,No
4945,Black,Female,No,No,No,No,No,No,No,No,No,Yes,No
4946,Black,Male,No,No,No,No,No,No,Yes,No,No,No,No
4947,White,Female,No,No,No,No,No,No,No,No,No,No,No
4948,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4949,White,Male,No,No,No,No,No,No,No,No,No,No,No
4950,White,Female,Yes,No,No,Yes,No,No,No,No,No,No,No
4951,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
4952,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
4953,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
4954,Black,Female,No,No,No,Yes,No,No,No,No,No,No,No
4955,White,Male,No,No,No,No,No,No,No,No,No,No,No
4956,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
4957,White,Male,No,No,No,No,No,No,No,No,No,No,No
4958,White,Male,No,No,No,No,No,No,No,No,No,No,No
4959,Native American,Female,No,No,No,No,No,No,No,No,No,Yes,No
4960,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4961,White,Male,No,No,No,No,No,No,No,No,No,No,No
4962,White,Male,No,No,No,No,No,No,No,No,No,No,No
4963,White,Male,No,No,No,No,No,No,No,No,No,No,No
4964,White,Female,No,No,No,No,No,No,No,No,No,No,No
4965,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4966,White,Male,No,No,No,No,No,No,No,No,No,No,No
4967,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
4968,White,Female,No,No,No,No,No,No,No,No,No,No,No
4969,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4970,White,Male,No,No,No,No,No,No,No,No,No,No,No
4971,White,Female,No,No,No,No,No,No,No,No,No,No,No
4972,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4973,White,Male,No,No,No,No,No,No,Yes,No,No,No,No
4974,White,Male,No,No,No,No,No,No,Yes,No,No,No,No
4975,White,Female,No,No,No,No,No,No,No,No,No,No,No
4976,White,Female,No,No,No,No,No,No,No,No,No,No,No
4977,White,Female,No,No,No,No,No,No,No,No,No,No,No
4978,White,Male,No,No,No,No,No,No,No,No,No,No,No
4979,White,Male,No,No,No,No,No,No,No,No,No,No,No
4980,Black,Male,No,No,No,No,No,No,No,No,No,No,No
4981,Black,Female,No,No,No,No,No,No,No,Yes,No,Yes,No
4982,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
4983,White,Female,No,No,No,No,No,No,No,No,Yes,Yes,No
4984,Black,Male,No,No,No,Yes,No,No,No,No,No,No,No
4985,White,Male,No,No,No,No,No,No,No,No,No,No,No
4986,White,Male,No,No,No,No,No,No,No,No,No,No,No
4987,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4988,White,Female,No,No,No,No,No,No,No,No,No,No,No
4989,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
4990,White,Female,No,No,No,No,No,No,No,No,No,No,No
4991,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
4992,White,Male,No,No,No,No,No,No,No,No,No,No,No
4993,Black,Female,No,No,No,No,No,No,No,No,No,No,No
4994,Black,Male,No,No,No,No,No,No,Yes,No,No,No,No
4995,White,Male,No,No,No,No,No,No,No,No,No,No,No
4996,NA,Male,Yes,No,No,No,No,No,No,No,No,No,No
4997,Black,Male,No,No,Yes,No,No,No,No,No,No,No,No
4998,White,Female,No,No,No,No,No,No,No,No,No,No,No
4999,White,Female,No,No,No,No,No,No,No,No,No,No,No
5000,Black,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5001,Black,Female,No,No,No,No,No,No,No,No,No,No,No
5002,White,Female,No,No,No,No,No,No,No,No,No,No,No
5003,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5004,White,Female,No,No,No,No,No,No,No,No,No,No,No
5005,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5006,White,Female,No,No,No,No,No,No,No,No,No,No,No
5007,White,Male,No,No,No,No,No,No,Yes,No,No,No,No
5008,Black,Male,No,No,No,No,No,No,No,No,No,No,No
5009,White,Male,No,No,Yes,No,No,No,Yes,No,No,No,No
5010,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5011,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5012,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5013,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5014,Black,Male,No,No,Yes,No,No,No,No,No,No,No,No
5015,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5016,White,Male,No,No,No,No,No,Yes,No,No,No,Yes,No
5017,White,Female,No,No,No,No,No,Yes,No,Yes,No,Yes,No
5018,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5019,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5020,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5021,White,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5022,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5023,Black,Male,No,No,Yes,No,No,No,No,No,No,Yes,No
5024,Black,Male,No,No,No,Yes,No,No,No,No,No,No,No
5025,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5026,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5027,White,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5028,Black,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5029,Black,Male,No,No,No,No,No,No,Yes,No,No,No,No
5030,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5031,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5032,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5033,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5034,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5035,White,Male,No,No,No,No,No,No,No,No,No,No,No
5036,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5037,White,Male,No,No,No,Yes,No,No,No,No,No,Yes,No
5038,White,Male,No,No,Yes,No,No,No,Yes,No,No,No,No
5039,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5040,White,Male,No,No,Yes,No,No,No,Yes,No,No,No,No
5041,White,Male,No,No,No,No,No,No,No,No,No,No,No
5042,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5043,White,Male,No,No,Yes,No,No,No,Yes,No,No,No,No
5044,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5045,White,Male,No,No,Yes,No,No,No,Yes,No,No,Yes,No
5046,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5047,Black,Female,No,No,No,No,No,No,No,No,Yes,No,No
5048,White,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5049,White,Male,No,No,No,No,No,No,No,No,No,No,No
5050,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5051,White,Female,No,No,No,No,No,No,No,No,Yes,Yes,No
5052,White,Male,No,No,No,No,No,No,No,No,No,No,No
5053,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5054,White,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5055,Black,Male,No,No,Yes,Yes,No,No,No,No,No,Yes,No
5056,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
5057,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
5058,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5059,Black,Female,No,No,No,No,No,No,No,No,No,No,No
5060,Black,Female,Yes,No,No,No,No,No,No,Yes,No,No,No
5061,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5062,Black,Male,No,No,Yes,Yes,No,No,No,No,No,Yes,No
5063,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5064,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5065,White,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5066,White,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5067,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5068,White,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5069,White,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5070,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5071,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
5072,White,Male,No,No,No,No,No,No,No,No,No,No,No
5073,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5074,NA,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5075,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5076,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5077,White,Female,No,No,No,No,No,No,No,No,No,No,No
5078,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5079,Black,Female,Yes,No,No,No,No,No,No,No,No,No,No
5080,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5081,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5082,White,Male,No,No,Yes,Yes,No,No,No,No,No,No,No
5083,White,Male,No,No,Yes,No,No,No,Yes,NA,No,No,No
5084,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
5085,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
5086,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5087,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5088,Black,Female,No,No,No,No,No,No,No,No,No,No,No
5089,White,Female,No,No,No,No,No,No,No,Yes,No,No,No
5090,White,Male,No,No,No,No,No,No,No,No,No,No,No
5091,White,Male,No,No,No,No,No,No,No,No,No,No,No
5092,White,Male,No,No,No,No,No,No,No,No,No,No,No
5093,White,Female,No,No,No,No,No,No,No,No,No,No,No
5094,Black,Male,No,No,No,No,No,No,No,No,No,No,No
5095,Other,Male,No,No,No,No,No,No,No,No,No,No,No
5096,White,Male,No,No,No,No,No,No,No,No,No,No,No
5097,White,Male,No,No,No,No,No,No,No,No,No,No,No
5098,White,Male,No,No,No,No,No,No,No,No,No,No,No
5099,White,Male,No,No,No,No,No,No,No,No,No,No,No
5100,Asian/PI,Male,No,No,No,No,No,No,No,No,No,No,No
5101,White,Male,No,No,No,No,No,No,No,No,No,No,No
5102,White,Male,No,No,No,No,No,No,No,No,No,No,No
5103,White,Male,No,No,No,No,No,No,No,No,No,No,No
5104,White,Male,No,No,No,No,No,No,No,No,No,No,No
5105,Black,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5106,White,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5107,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5108,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5109,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5110,White,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5111,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5112,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5113,White,Female,No,No,No,No,No,No,No,No,No,No,No
5114,White,Female,No,No,No,No,No,No,No,No,No,No,No
5115,White,Male,No,No,No,No,No,No,No,No,Yes,No,No
5116,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5117,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5118,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5119,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5120,White,Female,No,No,No,No,No,No,No,No,No,No,No
5121,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5122,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5123,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5124,Black,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5125,White,Male,No,Yes,No,No,No,No,No,No,No,No,No
5126,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5127,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5128,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5129,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5130,White,Female,No,No,No,No,No,Yes,No,No,No,No,No
5131,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
5132,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5133,White,Female,No,No,No,No,No,No,No,No,No,No,No
5134,White,Male,No,No,No,No,No,No,No,No,No,No,No
5135,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5136,White,Female,No,No,No,No,No,Yes,No,No,No,No,No
5137,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5138,White,Female,Yes,No,No,No,No,No,No,No,No,Yes,No
5139,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5140,White,Female,No,No,No,No,No,Yes,No,No,No,No,No
5141,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5142,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5143,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
5144,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5145,White,Female,No,No,No,No,No,Yes,No,No,No,No,No
5146,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5147,White,Male,No,No,No,No,No,No,No,No,No,No,No
5148,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5149,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5150,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5151,White,Female,No,No,No,No,No,Yes,No,No,No,No,No
5152,Black,Male,No,No,No,No,No,No,No,No,No,No,No
5153,Black,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5154,Black,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5155,Black,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5156,White,Male,No,No,No,No,No,No,No,No,No,No,No
5157,White,Male,No,No,No,No,No,No,No,No,No,No,No
5158,White,Male,No,No,No,No,No,No,No,No,No,No,No
5159,White,Male,No,No,No,No,No,No,No,No,No,No,No
5160,White,Male,No,No,No,No,No,No,No,No,No,No,No
5161,Black,Female,Yes,No,Yes,No,No,No,No,No,No,No,No
5162,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5163,Asian/PI,Female,Yes,No,No,No,No,No,No,No,No,No,No
5164,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5165,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5166,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5167,Black,Male,No,No,No,No,No,No,No,No,No,No,No
5168,Black,Male,No,No,No,No,No,No,No,No,No,No,No
5169,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5170,Black,Male,No,No,Yes,No,No,No,No,No,No,No,No
5171,Black,Male,No,No,Yes,No,No,No,No,No,No,No,No
5172,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5173,White,Male,No,No,No,No,No,No,No,No,No,No,No
5174,White,Male,No,No,No,No,No,No,No,No,No,No,No
5175,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
5176,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5177,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
5178,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5179,White,Male,No,No,No,No,No,Yes,No,No,No,No,No
5180,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5181,White,Female,No,No,No,Yes,No,No,No,No,No,No,No
5182,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5183,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5184,White,Female,No,No,No,No,No,No,No,No,No,No,No
5185,White,Female,No,No,No,No,No,No,No,No,No,No,No
5186,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5187,White,Female,No,No,No,No,No,No,No,No,No,No,No
5188,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5189,White,Female,No,No,No,No,No,No,No,No,No,No,No
5190,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5191,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
5192,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5193,White,Female,No,No,No,No,No,No,No,No,No,Yes,No
5194,White,Female,No,No,No,No,No,No,No,No,No,No,No
5195,White,Female,Yes,No,No,No,No,No,No,No,No,No,No
5196,White,Female,No,No,No,No,No,No,No,No,No,No,No
5197,Black,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5198,Black,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5199,White,Male,No,No,Yes,No,No,No,No,No,No,Yes,No
5200,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5201,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5202,Black,Male,No,No,Yes,No,No,No,No,No,No,Yes,No
5203,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5204,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5205,White,Female,No,No,No,No,No,No,No,No,No,No,No
5206,Black,Male,No,No,No,Yes,No,No,No,No,No,No,No
5207,Black,Female,Yes,No,No,Yes,No,No,No,No,No,No,No
5208,Black,Male,No,No,No,Yes,No,No,No,No,No,No,No
5209,White,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5210,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5211,Black,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5212,White,Male,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA
5213,White,Male,No,No,Yes,No,No,No,No,No,No,No,No
5214,Black,Male,No,No,Yes,No,No,No,No,No,No,No,No
5215,Black,Female,No,No,No,Yes,No,No,No,No,No,No,No
5216,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5217,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5218,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
5219,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5220,White,Female,Yes,No,No,No,No,No,No,No,No,No,Yes
5221,White,Male,No,No,No,No,No,No,No,No,No,Yes,No
5222,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5223,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5224,Native American,Male,No,No,No,No,No,No,No,No,No,Yes,No
5225,Native American,Female,No,No,No,No,No,No,No,No,No,No,No
5226,Black,Male,No,No,No,No,No,No,No,No,No,Yes,No
5227,Black,Male,No,No,No,Yes,No,No,No,No,No,No,No
5228,Black,Male,No,No,No,No,No,No,No,No,No,No,No
5229,White,Male,No,No,No,No,No,No,No,No,No,No,No
5230,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5231,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5232,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5233,White,Female,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5234,White,Male,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
5235,Black,Male,No,No,No,Yes,No,No,No,No,No,No,No
5236,White,Male,No,No,No,Yes,No,No,No,No,No,No,No
